clarity,price,cut_Fair,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_D,color_E,color_F,color_G,color_H,color_I,color_J,carat,depth,table,x,y,z
3,680,0,0,0,1,0,0,1,0,0,0,0,0,-1.0255581246392824,-1.0017051907426862,0.23709794354819969,-1.214814926712207,-1.1541284623336145,-1.2820108677323419
3,11966,1,0,0,0,0,0,0,0,0,0,0,1,2.4896330581240917,2.5214436648753846,0.23709794354819969,1.9656722756485907,1.7455554924202787,2.2835967496238356
4,1741,0,1,0,0,0,0,0,1,0,0,0,0,-0.48475948113722495,-2.383332192945849,1.561977574231936,-0.2225737939422645,-0.1788593844584312,-0.480107146559868
4,357,0,0,0,0,1,0,0,1,0,0,0,0,-1.1919577072553003,-0.5872170900817364,-0.20452860001304574,-1.5780460556726326,-1.5285621261606936,-1.6113641817853221
3,6617,0,0,1,0,0,0,0,0,1,0,0,0,0.5968378058668905,-0.5872170900817364,-0.20452860001304574,0.8405417054541027,0.8486562511600653,0.7657075631187966
3,642,0,0,0,0,1,0,0,1,0,0,0,0,-1.0047581768122802,-1.4852746415137903,-0.6461551435742912,-1.1173626726008732,-1.0757586257186447,-1.2390517398123875
5,1056,0,0,1,0,0,0,1,0,0,0,0,0,-0.8591585420232647,-0.03456628920046833,-0.6461551435742912,-0.8958802768932967,-0.8667723947453909,-0.8953787164527562
2,10314,0,0,0,1,0,0,1,0,0,0,0,0,1.53283545808199,0.656247211901113,0.23709794354819969,1.4429738217787103,1.3537063093454282,1.5103324470646646
4,6726,0,0,0,0,1,0,0,0,0,0,1,0,0.9920368145799325,0.7253285620112673,-0.20452860001304574,1.0265869178484668,1.0489347225094336,1.1523397143983816
4,900,0,0,1,0,0,0,0,1,0,0,0,0,-1.0047581768122802,0.103596411019845,-0.6461551435742912,-1.1882370392272976,-1.215082779700814,-1.196092611892434
3,1667,0,0,0,1,0,0,0,1,0,0,0,0,-0.5471593246182315,-1.968844092284899,0.6787244871094451,-0.32888534388190127,-0.3704300961839134,-0.5660254023997761
1,4385,0,0,1,0,0,0,0,0,0,0,1,0,0.680037597174899,-0.03456628920046833,-0.20452860001304574,0.8494010012824055,0.735455376049553,0.837306109652053
3,459,0,0,1,0,0,0,0,0,0,0,0,1,-0.9215583855042714,-0.17272898942078657,-1.0877816871355366,-1.011051122661237,-0.9712655102320178,-1.0099363909059669
3,826,0,1,0,0,0,0,0,1,0,0,0,0,-0.8383585941962625,1.139816662672217,-1.3527576132722845,-0.9401767560348127,-0.8841879139931617,-0.7951407513061967
1,361,0,0,1,0,0,0,0,0,1,0,0,0,-1.1087579159472913,0.37992181146047654,-1.0877816871355366,-1.4185787307631779,-1.3631146933068683,-1.36792912357225
4,9683,0,0,1,0,0,0,0,0,0,0,0,1,1.5952353015629968,0.24175911124016325,-1.529408230696782,1.5227074842334378,1.5191537421992543,1.56761128429127
4,969,1,0,0,0,0,0,0,0,0,0,1,0,-0.6303591159262404,3.5576639165277566,-0.6461551435742912,-0.7895687269536608,-0.8145258370020778,-0.45146772794656537
1,2247,0,1,0,0,0,1,0,0,0,0,0,0,-0.21436015938619613,1.2779793628925353,2.003604117793181,-0.1162622440026277,-0.17015162483454582,0.006762969866276528
3,9352,0,0,1,0,0,0,0,0,0,0,1,0,1.4704356146009834,-0.10364763931062745,-0.20452860001304574,1.4163959342938008,1.3362907900976575,1.367135353998152
4,15714,0,0,1,0,0,0,0,0,0,0,0,1,2.8224322233561274,-0.2418103395309457,0.6787244871094451,2.240310446325985,2.2506055506056417,2.2263179123972305
2,684,0,0,1,0,0,1,0,0,0,0,0,0,-1.0255581246392824,0.5180845116807948,-1.9710347742580274,-1.214814926712207,-1.2237905393246993,-1.1817729025857822
4,376,0,1,0,0,0,0,0,1,0,0,0,0,-1.1919577072553003,1.0016539624519036,0.23709794354819969,-1.6666390139556633,-1.6156397223995493,-1.5684050538653678
2,4320,0,0,0,0,1,0,0,0,1,0,0,0,0.2016387971538483,0.4490031615706357,0.6787244871094451,0.31784325158422155,0.3523139525985886,0.3933951211458621
3,2723,0,1,0,0,0,0,1,0,0,0,0,0,-0.15196031590518944,1.070735312562058,1.1203510306706905,-0.0631064690328097,-0.013411951604605104,0.0926812257061845
4,743,0,0,1,0,0,0,0,0,0,1,0,0,-0.983958228985278,-0.03456628920046833,-1.529408230696782,-1.1262219684291768,-1.1280051834619578,-1.1388137746658287
1,2456,0,0,1,0,0,0,0,1,0,0,0,0,-0.17276026373219167,0.034515060909685875,-0.20452860001304574,0.007767897593614828,0.03012684651482257,0.021082679172928175
4,8181,0,0,0,1,0,1,0,0,0,0,0,0,0.4512381710778749,-0.3108916896411048,0.23709794354819969,0.6899336763729499,0.6309622605629261,0.6225104700522833
7,3583,0,1,0,0,0,0,0,0,1,0,0,0,-0.1935602115591939,-2.72873894349664,2.003604117793181,0.06978296839173649,0.1781587601208771,-0.2080326697334931
4,3045,0,0,0,0,1,0,0,1,0,0,0,0,-0.1935602115591939,-0.379973039751259,-0.20452860001304574,-0.00995069406299091,0.021419086890936415,-0.036196158053677145
6,1174,0,0,1,0,0,0,0,1,0,0,0,0,-0.9631582811582757,-0.10364763931062745,-0.6461551435742912,-1.0996440809442674,-1.058343106470873,-1.095854646745875
2,1066,0,0,1,0,0,1,0,0,0,0,0,0,-0.8799584898502669,0.31084046135032234,-1.529408230696782,-0.931317460206509,-0.9538499909842463,-0.9240181350660589
3,1615,0,0,1,0,0,0,0,0,1,0,0,0,-0.5679592724452337,-0.2418103395309457,-1.0877816871355366,-0.4529154854781438,-0.42267665392722725,-0.4657874372532164
3,911,0,0,1,0,0,1,0,0,0,0,0,0,-1.0463580724662849,0.37992181146047654,-0.6461551435742912,-1.2591114058537223,-1.2673293374441268,-1.2390517398123875
2,2164,0,0,0,0,1,0,1,0,0,0,0,0,-0.21436015938619613,1.0016539624519036,1.561977574231936,-0.1162622440026277,-0.22239818257785887,-0.050515867360328794
6,4783,0,0,1,0,0,0,0,0,0,1,0,0,0.2016387971538483,0.103596411019845,-0.20452860001304574,0.39757691403894974,0.43068378921355854,0.43635424906581644
3,5666,1,0,0,0,0,0,0,0,1,0,0,0,0.43043822325087266,4.179396067519174,0.6787244871094451,0.2912653640993129,0.23911307748807556,0.7943469817320987
1,3985,0,0,1,0,0,0,0,0,1,0,0,0,0.22243874498085053,-0.10364763931062745,-0.6461551435742912,0.44187339318046487,0.413268269965787,0.4220345397591648
3,7961,0,0,1,0,0,0,0,0,1,0,0,0,0.5968378058668905,0.31084046135032234,-1.0877816871355366,0.7696673388276781,0.7877019337928669,0.837306109652053
2,10738,0,0,0,1,0,0,0,0,0,1,0,0,1.616035249389999,-0.17272898942078657,0.6787244871094451,1.5315667800617405,1.4843227037037119,1.4960127377580135
1,16466,0,0,1,0,0,0,0,0,0,1,0,0,2.7392324320481185,0.4490031615706357,-0.20452860001304574,2.1694360796995604,2.102573636999587,2.2263179123972305
3,6577,0,0,0,1,0,0,0,0,0,1,0,0,0.8880370754449214,-0.7944611404122088,0.6787244871094451,1.0620241011616791,0.9966881647661199,0.9232243654919616
1,15647,0,0,1,0,0,0,0,0,0,0,1,0,2.7392324320481185,-0.5181357399715772,-0.20452860001304574,2.249169742154288,2.233190031357871,2.169039075170625
1,4344,0,0,1,0,0,0,0,0,0,1,0,0,0.5760378580398883,0.24175911124016325,-0.6461551435742912,0.7076522680295565,0.7441631356734384,0.7657075631187966
2,1156,0,0,0,1,0,0,0,0,0,1,0,0,-0.6303591159262404,-1.89976274217474,0.6787244871094451,-0.4617747813064475,-0.4923387309183118,-0.6805830768529867
5,1036,0,0,1,0,0,0,0,1,0,0,0,0,-0.8591585420232647,0.103596411019845,-1.176106995847787,-0.9401767560348127,-0.9190189524887039,-0.9240181350660589
7,6834,0,0,0,0,1,1,0,0,0,0,0,0,-0.006360681116173798,1.070735312562058,-0.20452860001304574,0.0963608558766451,0.10849668312979253,0.2358783187726978
4,557,0,0,0,1,0,0,0,0,0,0,0,1,-0.983958228985278,0.7253285620112673,0.23709794354819969,-1.179377743398995,-1.188959500829157,-1.1244940653591775
1,3662,0,0,0,0,1,0,1,0,0,0,0,0,0.2016387971538483,0.4490031615706357,-0.20452860001304574,0.34442113906913097,0.36972947184635935,0.4220345397591648
7,1170,0,0,1,0,0,0,1,0,0,0,0,0,-1.0047581768122802,0.587165861790954,-1.0877816871355366,-1.179377743398995,-1.188959500829157,-1.1388137746658287
5,944,0,0,0,0,1,1,0,0,0,0,0,0,-0.8799584898502669,-0.6562984401918955,-1.0877816871355366,-0.9490360518631155,-0.9016034332409332,-0.9956166815993153
1,4101,0,0,0,0,1,0,0,0,0,1,0,0,0.4720381189048771,-0.5872170900817364,-0.20452860001304574,0.6722150847163442,0.7267476164256677,0.6225104700522833
1,700,0,0,0,0,1,1,0,0,0,0,0,0,-0.7967586985422581,-0.6562984401918955,0.6787244871094451,-0.8604430935800852,-0.7971103177543063,-0.8953787164527562
2,477,0,0,1,0,0,0,0,0,1,0,0,0,-1.0463580724662849,0.1726777611300041,0.23709794354819969,-1.3034078849952382,-1.2673293374441268,-1.2820108677323419
3,4131,0,0,1,0,0,0,0,0,0,0,0,1,0.5968378058668905,-0.3108916896411048,-0.20452860001304574,0.7873859304842838,0.7528708952973245,0.7370681445054934
1,4118,0,0,1,0,0,0,1,0,0,0,0,0,0.43043822325087266,0.8634912622315855,-0.6461551435742912,0.5304663514634951,0.4829303469568716,0.6225104700522833
7,958,0,0,0,0,1,0,1,0,0,0,0,0,-1.0255581246392824,-0.10364763931062745,-1.529408230696782,-1.2059556308839043,-1.1541284623336145,-1.196092611892434
1,898,0,0,0,1,0,1,0,0,0,0,0,0,-0.7967586985422581,-1.2089492410731586,1.561977574231936,-0.7541315436404484,-0.7796947985065356,-0.8953787164527562
0,2257,0,0,0,1,0,0,0,1,0,0,0,0,0.43043822325087266,0.587165861790954,-0.20452860001304574,0.6013407180899196,0.4829303469568716,0.636830179358935
4,681,0,0,0,0,1,0,0,0,1,0,0,0,-0.983958228985278,-0.3108916896411048,-0.20452860001304574,-1.1262219684291768,-1.0931741449664154,-1.1388137746658287
3,561,0,0,1,0,0,0,0,0,1,0,0,0,-1.0047581768122802,0.034515060909685875,-1.0877816871355366,-1.179377743398995,-1.1541284623336145,-1.1674531932791312
1,8590,0,0,0,1,0,0,0,0,0,0,1,0,1.7616348841790141,0.1726777611300041,0.6787244871094451,1.655596921657984,1.562692540318682,1.6535295401311785
1,2232,0,0,1,0,0,0,0,1,0,0,0,0,-0.17276026373219167,0.4490031615706357,-1.0877816871355366,-0.01880998989129457,0.012711327267051035,0.04972209778623084
1,3125,0,0,0,0,1,0,1,0,0,0,0,0,0.07683911019183491,0.24175911124016325,0.23709794354819969,0.246968884957797,0.3000673948552748,0.30747686530595414
1,540,0,0,0,1,0,0,1,0,0,0,0,0,-1.0463580724662849,-0.10364763931062745,1.561977574231936,-1.2856892933386317,-1.3021603759396692,-1.3106502863456446
1,5820,0,0,1,0,0,0,0,0,0,0,1,0,1.0544366580609392,-0.5181357399715772,0.6787244871094451,1.1594763552730123,1.1011812802527468,1.0664214585584744
1,12654,0,0,1,0,0,0,0,0,0,0,0,1,2.5936327972591022,-0.10364763931062745,-1.0877816871355366,2.1605767838712575,2.0590348388801587,2.11176023794402
3,972,0,0,1,0,0,1,0,0,0,0,0,0,-1.0047581768122802,-0.17272898942078657,-0.6461551435742912,-1.1527998559140855,-1.1628362219575,-1.1817729025857822
2,554,0,0,0,1,0,0,0,0,0,1,0,0,-1.0463580724662849,-0.5872170900817364,0.6787244871094451,-1.2679707016820259,-1.2673293374441268,-1.3249699956522956
3,666,0,0,0,1,0,0,0,1,0,0,0,0,-0.983958228985278,0.31084046135032234,0.23709794354819969,-1.161659151742389,-1.1367129430858431,-1.1244940653591775
3,4765,1,0,0,0,0,1,0,0,0,0,0,0,0.22243874498085053,1.8997115138839575,-1.0877816871355366,0.44187339318046487,0.282651875607504,0.6081907607456324
1,8377,0,0,1,0,0,0,0,0,0,0,1,0,1.6576351450440034,0.103596411019845,-0.20452860001304574,1.5404260758900443,1.536569261447025,1.56761128429127
2,2723,0,0,1,0,0,1,0,0,0,0,0,0,-0.1311603680781872,0.31084046135032234,-0.6461551435742912,0.06978296839173649,0.03012684651482257,0.0926812257061845
1,4077,0,0,1,0,0,0,0,0,1,0,0,0,0.2016387971538483,-0.7944611404122088,-1.0877816871355366,0.46845128066537345,0.5090536258285285,0.3933951211458621
3,13812,0,0,0,1,0,0,0,0,0,0,0,1,2.531232953778096,0.1726777611300041,0.6787244871094451,2.0719838255882275,2.015496040760732,2.0831208193307176
5,2060,0,0,1,0,0,0,0,0,1,0,0,0,-0.5471593246182315,-0.17272898942078657,-0.20452860001304574,-0.47063407713475036,-0.42267665392722725,-0.4657874372532164
1,3896,0,1,0,0,0,0,0,1,0,0,0,0,0.264038640634855,1.139816662672217,-1.529408230696782,0.39757691403894974,0.43068378921355854,0.565231632825678
3,1747,0,0,1,0,0,0,1,0,0,0,0,0,-0.5055594289642269,-0.10364763931062745,-0.20452860001304574,-0.3731818230234164,-0.38784561543168494,-0.39418889071996005
3,1787,0,0,0,1,0,1,0,0,0,0,0,0,-0.6095591680992382,-1.416193291403631,0.23709794354819969,-0.4972119646196597,-0.440092173174998,-0.6233042396263814
1,18509,0,0,0,0,1,0,0,1,0,0,0,0,2.6768325885671116,-0.3108916896411048,0.6787244871094451,2.1694360796995604,2.2506055506056417,2.169039075170625
0,1298,0,0,0,0,1,0,0,0,1,0,0,0,-0.15196031590518944,0.5180845116807948,0.23709794354819969,-0.0010913982346880417,0.06495788501036487,0.0926812257061845
4,1942,0,0,1,0,0,0,0,0,1,0,0,0,-0.48475948113722495,-1.6925186918442676,-0.20452860001304574,-0.28458886474038614,-0.2572292210734012,-0.45146772794656537
3,6814,1,0,0,0,0,0,1,0,0,0,0,0,0.7632373884829079,1.8997115138839575,-0.6461551435742912,0.8936974804239206,0.813825212664523,1.1237002957850797
1,1094,0,0,0,1,0,0,0,1,0,0,0,0,-0.6303591159262404,0.31084046135032234,-1.529408230696782,-0.532649147932872,-0.5794163271571672,-0.5230662744798217
1,2169,0,0,0,1,0,0,0,1,0,0,0,0,-0.1935602115591939,0.24175911124016325,1.1203510306706905,-0.05424717320450683,-0.1091973074673466,-0.050515867360328794
3,6366,0,0,1,0,0,0,0,0,0,0,0,1,1.2208362406769566,-1.0017051907426862,-0.20452860001304574,1.3455215676673764,1.3014597516021151,1.180979133011685
4,6586,0,0,1,0,0,0,0,0,0,1,0,0,0.6176377536938927,0.37992181146047654,-1.0877816871355366,0.7342301555144658,0.7528708952973245,0.7943469817320987
2,626,0,0,0,0,1,1,0,0,0,0,0,0,-0.9631582811582757,-1.4852746415137903,0.6787244871094451,-1.0553476018027523,-1.023512067975331,-1.1817729025857822
3,2797,0,0,1,0,0,0,0,0,1,0,0,0,-0.17276026373219167,0.103596411019845,0.23709794354819969,-0.01880998989129457,0.0040035676431656566,0.006762969866276528
4,7430,0,0,1,0,0,0,1,0,0,0,0,0,0.43043822325087266,-0.10364763931062745,-0.20452860001304574,0.5924814222616168,0.6135467413151554,0.5938710514389807
3,596,0,0,1,0,0,0,0,0,1,0,0,0,-0.9631582811582757,0.31084046135032234,-1.9710347742580274,-1.1350812642574797,-1.0757586257186447,-1.0815349374392231
3,912,0,0,0,1,0,0,1,0,0,0,0,0,-0.8383585941962625,-0.7253797903020497,1.1203510306706905,-0.9224581643782062,-0.8667723947453909,-0.9669772629860126
6,4504,0,0,0,0,1,0,0,1,0,0,0,0,-0.08956047242418273,-1.4852746415137903,0.23709794354819969,0.14951663084646388,0.1868665197447625,-0.007556739440374484
1,5964,0,0,1,0,0,0,1,0,0,0,0,0,0.8256372319639146,0.5180845116807948,-1.0877816871355366,0.9114160720805263,0.9531493666466921,1.009142621331869
2,5158,0,0,1,0,0,0,0,0,0,1,0,0,0.43043822325087266,0.034515060909685875,-1.529408230696782,0.6544964930597384,0.60483898169127,0.636830179358935
2,1865,0,1,0,0,0,0,0,0,1,0,0,0,-0.1311603680781872,1.2779793628925353,0.23709794354819969,-0.00995069406299091,-0.030827470852376637,0.1356403536261388
3,1021,0,0,0,1,0,1,0,0,0,0,0,0,-0.8799584898502669,-0.6562984401918955,0.23709794354819969,-0.8958802768932967,-0.9277267121125901,-0.9812969722926642
3,1122,0,0,0,0,1,0,0,0,0,0,0,1,-0.5679592724452337,1.070735312562058,-0.6461551435742912,-0.4972119646196597,-0.5445852886616249,-0.4085086000266117
5,8722,0,0,0,1,0,0,0,1,0,0,0,0,0.49283806673187935,-1.7616000419544218,0.23709794354819969,0.831682409625799,0.7964096934167523,0.5795513421323297
4,852,0,0,1,0,0,0,1,0,0,0,0,0,-0.9215583855042714,0.4490031615706357,-1.0877816871355366,-1.01991041848954,-0.9886810294797885,-0.9669772629860126
7,1201,0,0,1,0,0,0,0,0,0,1,0,0,-0.7967586985422581,0.4490031615706357,-0.20452860001304574,-0.8427245019234787,-0.8058180773781917,-0.7951407513061967
3,4283,0,0,0,0,1,0,0,0,0,0,0,1,0.638437701520895,0.034515060909685875,-0.6461551435742912,0.7519487471710716,0.7789941741689808,0.7800272724254477
0,992,1,0,0,0,0,0,0,1,0,0,0,0,-0.21436015938619613,3.2813385160871205,2.003604117793181,-0.17827731480074938,-0.22239818257785887,0.17859948154609248
6,4847,0,1,0,0,0,0,0,0,0,1,0,0,0.2016387971538483,1.4161420631128487,0.6787244871094451,0.3089839557559187,0.33489843335081704,0.5079527955990727
1,3704,0,0,1,0,0,0,0,1,0,0,0,0,0.2016387971538483,0.587165861790954,-0.20452860001304574,0.4064362098672526,0.33489843335081704,0.45067395837246743
2,1569,0,0,0,1,0,1,0,0,0,0,0,0,-0.6095591680992382,-0.10364763931062745,0.23709794354819969,-0.5503677395894777,-0.5271697694138541,-0.5517056930931243
3,933,0,0,0,1,0,1,0,0,0,0,0,0,-0.9215583855042714,-1.0017051907426862,0.23709794354819969,-0.9578953476914184,-0.9712655102320178,-1.0672152281325722
2,6070,0,0,1,0,0,1,0,0,0,0,0,0,0.7008375450019012,-0.5872170900817364,-0.6461551435742912,0.8936974804239206,0.9270260877750353,0.837306109652053
3,8139,0,0,0,1,0,0,0,0,1,0,0,0,0.9920368145799325,0.24175911124016325,1.1203510306706905,1.070883396989982,0.9966881647661199,1.0807411678651253
1,7560,1,0,0,0,0,0,1,0,0,0,0,0,1.4496356667739811,5.422860369502018,2.003604117793181,1.0088683261918603,0.9096105685272645,1.739447795971086
4,7127,0,0,0,1,0,0,0,1,0,0,0,0,0.43043822325087266,-0.3108916896411048,0.23709794354819969,0.6899336763729499,0.60483898169127,0.6081907607456324
5,596,0,1,0,0,0,0,0,0,0,0,1,0,-0.9631582811582757,0.9325726123417446,-0.6461551435742912,-1.161659151742389,-1.110589664214187,-1.0528955188259206
4,16793,0,0,1,0,0,0,0,0,0,0,0,1,2.5936327972591022,-0.2418103395309457,0.6787244871094451,2.142858192214652,2.0764503581279308,2.0831208193307176
3,912,0,0,0,0,1,0,1,0,0,0,0,0,-0.8383585941962625,-0.379973039751259,1.1203510306706905,-0.8427245019234787,-0.9277267121125901,-0.9240181350660589
3,743,0,0,0,1,0,0,0,0,1,0,0,0,-0.983958228985278,0.587165861790954,0.23709794354819969,-1.1882370392272976,-1.2063750200769277,-1.1531334839724796
3,4121,0,1,0,0,0,0,0,0,0,0,1,0,0.43043822325087266,0.7253285620112673,0.6787244871094451,0.5304663514634951,0.5700079431957277,0.651149888665586
3,1935,0,0,0,1,0,0,0,1,0,0,0,0,-0.5055594289642269,-0.863542490522368,0.6787244871094451,-0.28458886474038614,-0.36172233656002806,-0.4228283093332627
2,5037,0,0,1,0,0,0,0,0,0,0,1,0,0.6176377536938927,0.24175911124016325,-0.20452860001304574,0.7608080429993744,0.7789941741689808,0.808666691038751
2,449,0,0,0,0,1,0,0,0,0,1,0,0,-1.0047581768122802,0.103596411019845,0.6787244871094451,-1.2059556308839043,-1.1628362219575,-1.1817729025857822
0,6183,0,0,0,1,0,0,0,0,1,0,0,0,1.5120355102549878,0.7253285620112673,0.23709794354819969,1.460692413435316,1.3362907900976575,1.524652156371317
2,709,0,0,1,0,0,1,0,0,0,0,0,0,-1.0463580724662849,0.24175911124016325,-0.6461551435742912,-1.2502521100254194,-1.2586215778202414,-1.2390517398123875
5,950,0,0,1,0,0,0,1,0,0,0,0,0,-0.983958228985278,-0.5181357399715772,-1.529408230696782,-1.0819254892876617,-1.0931741449664154,-1.1388137746658287
5,2210,0,0,1,0,0,0,0,1,0,0,0,0,-0.6303591159262404,-0.3108916896411048,0.6787244871094451,-0.6123828103875995,-0.5620008079093964,-0.6233042396263814
3,1647,0,0,0,0,1,0,1,0,0,0,0,0,-0.5679592724452337,-1.8306813920645808,1.1203510306706905,-0.39090041468002296,-0.42267665392722725,-0.6089845303197297
1,2423,0,0,0,1,0,1,0,0,0,0,0,0,-0.21436015938619613,-1.5543559916239493,1.1203510306706905,0.034345785078524226,-0.013411951604605104,-0.16507354181353878
2,2698,0,0,0,0,1,0,0,1,0,0,0,0,-0.1311603680781872,-0.03456628920046833,-1.0877816871355366,0.07864226422003935,0.10849668312979253,0.0926812257061845
3,1314,0,0,1,0,0,1,0,0,0,0,0,0,-0.7759587507152559,-0.3108916896411048,-1.0877816871355366,-0.7984280227819636,-0.7535715196348787,-0.8094604606128483
1,3563,0,0,0,1,0,0,0,0,0,0,0,1,0.43043822325087266,0.034515060909685875,1.1203510306706905,0.5924814222616168,0.5438846643240708,0.5795513421323297
2,1785,0,0,0,1,0,0,0,0,0,0,0,1,-0.17276026373219167,0.1726777611300041,0.23709794354819969,-0.0010913982346880417,0.021419086890936415,0.03540238847957919
2,5301,0,0,1,0,0,0,0,0,0,0,0,1,0.9504369189259281,0.1726777611300041,-0.6461551435742912,1.0265869178484668,1.0315192032616622,1.0664214585584744
4,17983,0,0,1,0,0,0,0,0,0,1,0,0,2.5104330059510933,0.103596411019845,-0.20452860001304574,2.133998896386349,2.0067882811368465,2.0974405286373687
3,5385,0,0,0,0,1,0,0,0,1,0,0,0,0.40963827542387043,-1.2089492410731586,-1.0877816871355366,0.5924814222616168,0.6745010586823539,0.4793133769857701
2,5292,0,0,0,1,0,0,0,1,0,0,0,0,0.40963827542387043,-0.379973039751259,0.23709794354819969,0.6190593097465262,0.5700079431957277,0.5509119235190271
3,672,0,0,0,1,0,0,0,0,1,0,0,0,-1.0047581768122802,-2.3142508428356896,-0.20452860001304574,-1.073066193459358,-1.0757586257186447,-1.2963305770389928
3,1816,0,0,1,0,0,0,1,0,0,0,0,0,-0.5263593767912292,0.1726777611300041,-1.0877816871355366,-0.42633759799323523,-0.4052611346794557,-0.39418889071996005
2,5107,0,0,0,0,1,0,0,1,0,0,0,0,0.43043822325087266,0.1726777611300041,-0.6461551435742912,0.5924814222616168,0.6309622605629261,0.636830179358935
0,7026,0,1,0,0,0,0,0,0,1,0,0,0,2.5936327972591022,-3.350471094488062,0.23709794354819969,2.4086370670637445,2.2244822717339856,1.7537675052777368
2,2184,0,0,1,0,0,0,0,0,0,0,0,1,-0.15196031590518944,0.1726777611300041,-1.0877816871355366,0.007767897593614828,0.09978892350590715,0.0783615163995335
2,5347,0,0,1,0,0,0,0,0,1,0,0,0,0.555237910212886,0.103596411019845,-1.0877816871355366,0.7342301555144658,0.7615786549212099,0.7657075631187966
3,660,0,0,1,0,0,0,0,0,0,1,0,0,-0.8799584898502669,0.4490031615706357,-0.6461551435742912,-0.9933325310046307,-0.9538499909842463,-0.93833784437271
2,13357,0,0,1,0,0,0,0,0,0,0,0,1,2.5520329016050978,0.587165861790954,-1.0877816871355366,2.0542652339316216,2.0503270792562733,2.169039075170625
6,540,0,0,1,0,0,0,0,0,0,0,1,0,-1.0463580724662849,0.24175911124016325,-1.529408230696782,-1.2856892933386317,-1.249913818196356,-1.2533714491190393
2,4928,0,1,0,0,0,0,1,0,0,0,0,0,0.43043822325087266,-3.350471094488062,1.561977574231936,0.8051045221408903,0.7441631356734384,0.3217965746126058
4,6368,0,0,1,0,0,0,0,0,0,1,0,0,0.49283806673187935,0.5180845116807948,-1.9710347742580274,0.6722150847163442,0.6745010586823539,0.7513878538121457
3,796,0,0,1,0,0,0,1,0,0,0,0,0,-0.8591585420232647,-0.2418103395309457,-0.6461551435742912,-0.9401767560348127,-0.8754801543692763,-0.93833784437271
4,1801,0,0,0,1,0,0,1,0,0,0,0,0,-0.6303591159262404,-0.932623840632527,1.1203510306706905,-0.5149305562762655,-0.5620008079093964,-0.6376239489330323
5,13397,0,0,1,0,0,0,0,0,0,1,0,0,1.616035249389999,-0.2418103395309457,-0.6461551435742912,1.5492853717183472,1.5452770210709104,1.524652156371317
3,5356,0,0,0,1,0,0,0,0,0,1,0,0,0.4512381710778749,0.4490031615706357,0.23709794354819969,0.5747628306050102,0.5961312220673839,0.651149888665586
2,4463,0,0,0,1,0,0,0,0,0,1,0,0,0.7008375450019012,0.24175911124016325,0.6787244871094451,0.8759788887673149,0.7528708952973245,0.851625818958704
4,869,0,0,1,0,0,0,0,0,1,0,0,0,-0.9215583855042714,0.37992181146047654,-0.20452860001304574,-1.0376290101461458,-1.0409275872231023,-1.0099363909059669
2,473,0,0,1,0,0,0,0,0,1,0,0,0,-0.9631582811582757,0.656247211901113,-0.20452860001304574,-1.1173626726008732,-1.0757586257186447,-1.0385758095192696
3,1371,0,0,1,0,0,0,0,0,0,0,1,0,-0.4431595854832205,0.034515060909685875,-0.6461551435742912,-0.31116675222529555,-0.28335249994505807,-0.2939509255734011
4,876,0,0,0,1,0,0,1,0,0,0,0,0,-0.9007584376772692,-0.932623840632527,0.23709794354819969,-1.0021918268329335,-0.9451422313603609,-1.0672152281325722
1,13919,0,1,0,0,0,0,0,0,0,1,0,0,2.9056320146641363,1.2779793628925353,0.23709794354819969,2.187154671356168,2.1112813966234723,2.383834714770395
4,8096,0,0,1,0,0,0,1,0,0,0,0,0,0.4512381710778749,-1.1398678909629996,-0.20452860001304574,0.6899336763729499,0.735455376049553,0.565231632825678
5,7821,0,0,0,1,0,0,0,0,1,0,0,0,0.43043822325087266,0.103596411019845,0.6787244871094451,0.5924814222616168,0.6135467413151554,0.6225104700522833
5,1902,1,0,0,0,0,0,0,1,0,0,0,0,-0.48475948113722495,2.3832809646550666,-0.5578298348620409,-0.4883526687913561,-0.44879993279888336,-0.2080326697334931
3,7539,0,1,0,0,0,1,0,0,0,0,0,0,0.4512381710778749,1.0016539624519036,0.23709794354819969,0.5481849431201017,0.5700079431957277,0.6941090165855404
1,2894,0,0,0,0,1,0,1,0,0,0,0,0,0.014439266710828437,0.4490031615706357,-0.20452860001304574,0.14951663084646388,0.21298979861641942,0.2358783187726978
5,1978,0,0,1,0,0,0,0,1,0,0,0,0,-0.5887592202722359,0.24175911124016325,-1.529408230696782,-0.5060712604479626,-0.4749232116705403,-0.4657874372532164
7,1580,0,0,0,1,0,0,1,0,0,0,0,0,-0.8383585941962625,-0.3108916896411048,0.23709794354819969,-0.8604430935800852,-0.8841879139931617,-0.9096984257594073
2,5143,0,0,1,0,0,0,0,0,1,0,0,0,0.4720381189048771,-1.0017051907426862,0.23709794354819969,0.7342301555144658,0.7615786549212099,0.6225104700522833
7,921,0,0,1,0,0,0,0,0,0,1,0,0,-0.9423583333312736,-0.863542490522368,-0.6461551435742912,-1.0464883059744494,-1.0060965487275602,-1.110174356052526
1,4612,0,0,1,0,0,0,0,0,0,0,1,0,0.8672371276179192,0.034515060909685875,-0.20452860001304574,1.0265869178484668,0.9444416070228068,0.980503202718567
